OrderID,Order Date,Product ID,Customer ID,Store ID,Quantity Sold,Sales Person ID
ORD009176,16/08/2024,P0043,C02923,S029,38,SP0152
ORD009177,31/03/2024,P0027,C00167,S027,61,SP0151
ORD009178,07/05/2024,P0055,C02486,S045,35,SP0033
ORD009179,11/11/2024,P0179,C00924,S016,7,SP0168
ORD009180,18/10/2024,P0022,C01971,S013,62,SP0037
ORD009181,19/07/2024,P0037,C02826,S001,60,SP0022
ORD009182,30/08/2024,P0125,C00008,S016,28,SP0131
ORD009183,09/03/2024,P0017,C01395,S022,14,SP0015
ORD009184,11/05/2024,P0026,C02016,S026,62,SP0067
ORD009185,13/05/2024,P0180,C00442,S028,47,SP0062
ORD009186,23/07/2024,P0134,C01754,S013,30,SP0077
ORD009187,06/01/2024,P0060,C00787,S038,36,SP0103
ORD009188,20/01/2024,P0136,C01311,S031,58,SP0033
ORD009189,27/05/2024,P0136,C01545,S019,62,SP0008
ORD009190,24/01/2024,P0094,C02493,S008,33,SP0043
ORD009191,06/06/2024,P0039,C01788,S002,63,SP0089
ORD009192,27/06/2024,P0026,C02173,S049,34,SP0155
ORD009193,16/09/2024,P0164,C01777,S012,43,SP0130
ORD009194,14/11/2024,P0093,C01625,S016,37,SP0010
ORD009195,01/11/2024,P0141,C02456,S042,47,SP0173
ORD009196,26/10/2024,P0117,C02734,S023,48,SP0198
ORD009197,31/07/2024,P0195,C01517,S004,48,SP0170
ORD009198,08/06/2024,P0045,C00581,S020,5,SP0057
ORD009199,20/08/2024,P0199,C02018,S015,65,SP0011
ORD009200,06/01/2024,P0070,C00089,S020,17,SP0016
ORD009201,05/11/2024,P0182,C01088,S015,9,SP0145
ORD009202,07/10/2024,P0095,C00065,S011,57,SP0157
ORD009203,14/02/2024,P0200,C01385,S043,34,SP0106
ORD009204,31/08/2024,P0122,C00516,S006,28,SP0055
ORD009205,17/01/2024,P0064,C02935,S025,58,SP0179
ORD009206,30/04/2024,P0008,C00869,S048,19,SP0112
ORD009207,12/08/2024,P0050,C02471,S043,12,SP0123
ORD009208,21/05/2024,P0085,C00934,S023,56,SP0051
ORD009209,10/11/2024,P0024,C00655,S041,61,SP0042
ORD009210,05/01/2024,P0122,C02762,S042,25,SP0084
ORD009211,29/02/2024,P0080,C01732,S022,16,SP0158
ORD009212,26/12/2024,P0188,C01331,S011,30,SP0077
ORD009213,16/06/2024,P0080,C02588,S039,59,SP0114
ORD009214,18/01/2024,P0066,C00841,S030,7,SP0110
ORD009215,06/12/2024,P0011,C01593,S049,43,SP0172
ORD009216,20/12/2024,P0163,C01396,S014,60,SP0106
ORD009217,05/08/2024,P0026,C01253,S049,15,SP0035
ORD009218,20/12/2024,P0101,C01929,S023,7,SP0090
ORD009219,12/03/2024,P0185,C01106,S020,50,SP0064
ORD009220,16/02/2024,P0088,C01487,S014,35,SP0164
ORD009221,15/07/2024,P0179,C02654,S013,44,SP0105
ORD009222,02/03/2024,P0067,C01331,S042,9,SP0033
ORD009223,07/02/2024,P0147,C01789,S009,32,SP0030
ORD009224,16/08/2024,P0200,C00986,S043,61,SP0044
ORD009225,05/07/2024,P0005,C01150,S016,11,SP0004
ORD009226,07/02/2024,P0186,C02964,S048,29,SP0021
ORD009227,12/07/2024,P0145,C00302,S019,8,SP0033
ORD009228,21/12/2024,P0192,C01589,S031,47,SP0003
ORD009229,24/04/2024,P0043,C02838,S029,24,SP0135
ORD009230,24/04/2024,P0061,C01673,S042,57,SP0112
ORD009231,05/01/2024,P0158,C01043,S047,53,SP0075
ORD009232,31/08/2024,P0018,C00513,S026,60,SP0159
ORD009233,21/04/2024,P0035,C00564,S048,33,SP0190
ORD009234,28/05/2024,P0015,C02808,S021,43,SP0064
ORD009235,14/03/2024,P0010,C00074,S022,17,SP0057
ORD009236,07/03/2024,P0170,C01004,S016,37,SP0112
ORD009237,26/06/2024,P0012,C00467,S048,38,SP0036
ORD009238,30/04/2024,P0163,C00559,S021,26,SP0157
ORD009239,10/08/2024,P0095,C02198,S011,6,SP0125
ORD009240,10/05/2024,P0041,C00051,S030,35,SP0047
ORD009241,12/03/2024,P0097,C00036,S020,31,SP0008
ORD009242,16/01/2024,P0102,C00197,S028,20,SP0140
ORD009243,22/08/2024,P0066,C02142,S003,32,SP0093
ORD009244,10/04/2024,P0171,C01435,S023,40,SP0016
ORD009245,08/08/2024,P0200,C00976,S015,44,SP0096
ORD009246,03/05/2024,P0119,C00165,S003,60,SP0099
ORD009247,19/09/2024,P0106,C02634,S019,44,SP0084
ORD009248,14/06/2024,P0045,C00091,S019,45,SP0121
ORD009249,04/08/2024,P0151,C01148,S014,6,SP0007
ORD009250,03/08/2024,P0125,C01690,S015,52,SP0068
ORD009251,27/10/2024,P0194,C02855,S046,29,SP0076
ORD009252,01/09/2024,P0012,C02275,S032,55,SP0103
ORD009253,12/12/2024,P0086,C00698,S025,63,SP0069
ORD009254,13/09/2024,P0002,C02719,S005,25,SP0059
ORD009255,18/05/2024,P0078,C01848,S038,29,SP0123
ORD009256,13/09/2024,P0089,C02696,S032,63,SP0189
ORD009257,15/04/2024,P0174,C02017,S022,41,SP0161
ORD009258,30/07/2024,P0143,C01565,S021,52,SP0105
ORD009259,05/05/2024,P0187,C00694,S020,36,SP0177
ORD009260,04/01/2024,P0086,C02349,S004,57,SP0161
ORD009261,23/01/2024,P0108,C00276,S033,44,SP0001
ORD009262,12/01/2024,P0145,C01808,S009,17,SP0179
ORD009263,23/06/2024,P0171,C02419,S026,9,SP0189
ORD009264,29/10/2024,P0041,C01999,S030,5,SP0106
ORD009265,12/02/2024,P0189,C01172,S035,7,SP0108
ORD009266,18/09/2024,P0016,C00801,S024,19,SP0111
ORD009267,21/07/2024,P0192,C02138,S029,8,SP0163
ORD009268,18/09/2024,P0061,C01702,S014,23,SP0183
ORD009269,16/12/2024,P0002,C02465,S024,38,SP0157
ORD009270,15/01/2024,P0133,C01672,S004,7,SP0115
ORD009271,10/06/2024,P0139,C00696,S012,57,SP0045
ORD009272,11/11/2024,P0164,C01194,S043,31,SP0152
ORD009273,01/12/2024,P0047,C00617,S040,39,SP0074
ORD009274,30/07/2024,P0074,C01158,S037,27,SP0154
ORD009275,05/11/2024,P0149,C02278,S001,5,SP0100
ORD009276,19/07/2024,P0176,C00657,S020,47,SP0062
ORD009277,16/10/2024,P0007,C02722,S048,62,SP0156
ORD009278,01/08/2024,P0072,C00586,S023,27,SP0139
ORD009279,13/03/2024,P0141,C00020,S022,35,SP0156
ORD009280,11/02/2024,P0168,C00384,S034,32,SP0183
ORD009281,16/02/2024,P0128,C01929,S042,54,SP0081
ORD009282,13/08/2024,P0037,C01299,S029,30,SP0035
ORD009283,16/03/2024,P0084,C02338,S010,38,SP0048
ORD009284,15/12/2024,P0135,C02766,S046,36,SP0152
ORD009285,18/12/2024,P0127,C02150,S025,32,SP0108
ORD009286,14/06/2024,P0130,C01243,S006,51,SP0096
ORD009287,19/02/2024,P0046,C01925,S035,38,SP0023
ORD009288,11/06/2024,P0098,C01512,S025,13,SP0198
ORD009289,29/08/2024,P0108,C00360,S009,24,SP0170
ORD009290,05/08/2024,P0196,C00132,S002,46,SP0121
ORD009291,04/06/2024,P0128,C02566,S019,48,SP0075
ORD009292,29/04/2024,P0081,C02659,S002,65,SP0029
ORD009293,13/06/2024,P0045,C02064,S031,61,SP0173
ORD009294,25/06/2024,P0059,C01162,S028,48,SP0078
ORD009295,27/05/2024,P0033,C01743,S038,6,SP0067
ORD009296,17/08/2024,P0163,C00739,S017,62,SP0004
ORD009297,20/07/2024,P0088,C01402,S030,31,SP0118
ORD009298,11/05/2024,P0194,C02276,S009,65,SP0144
ORD009299,15/01/2024,P0184,C00959,S043,44,SP0042
ORD009300,27/11/2024,P0092,C00417,S016,14,SP0003
ORD009301,08/02/2024,P0068,C00245,S010,49,SP0195
ORD009302,22/11/2024,P0120,C00316,S044,5,SP0154
ORD009303,05/02/2024,P0065,C01872,S007,49,SP0002
ORD009304,11/08/2024,P0198,C00134,S043,50,SP0028
ORD009305,18/04/2024,P0119,C00305,S001,40,SP0135
ORD009306,24/01/2024,P0066,C01265,S010,41,SP0194
ORD009307,01/10/2024,P0150,C02969,S023,36,SP0133
ORD009308,19/03/2024,P0004,C00634,S009,22,SP0196
ORD009309,05/12/2024,P0157,C00776,S037,26,SP0135
ORD009310,11/04/2024,P0117,C02566,S003,11,SP0097
ORD009311,10/05/2024,P0149,C01178,S043,53,SP0131
ORD009312,09/07/2024,P0069,C00980,S032,37,SP0015
ORD009313,03/02/2024,P0009,C00305,S004,7,SP0195
ORD009314,16/12/2024,P0091,C02934,S027,10,SP0040
ORD009315,30/04/2024,P0145,C02158,S048,47,SP0053
ORD009316,08/06/2024,P0197,C00886,S041,28,SP0034
ORD009317,30/04/2024,P0020,C01857,S044,58,SP0132
ORD009318,28/02/2024,P0068,C00237,S043,9,SP0156
ORD009319,12/02/2024,P0122,C00999,S011,10,SP0182
ORD009320,28/06/2024,P0137,C01085,S026,17,SP0076
ORD009321,01/01/2024,P0036,C01100,S045,45,SP0182
ORD009322,14/01/2024,P0088,C02954,S023,31,SP0109
ORD009323,23/02/2024,P0032,C01968,S046,9,SP0023
ORD009324,15/09/2024,P0152,C00979,S028,13,SP0083
ORD009325,23/02/2024,P0152,C01659,S042,48,SP0161
ORD009326,06/10/2024,P0176,C01956,S033,10,SP0064
ORD009327,05/01/2024,P0151,C02780,S010,62,SP0200
ORD009328,30/11/2024,P0019,C01973,S032,43,SP0089
ORD009329,21/11/2024,P0187,C01780,S019,8,SP0056
ORD009330,10/07/2024,P0061,C02948,S008,59,SP0157
ORD009331,15/11/2024,P0189,C00681,S027,52,SP0114
ORD009332,26/02/2024,P0130,C01375,S006,12,SP0038
ORD009333,28/01/2024,P0196,C00596,S046,14,SP0051
ORD009334,05/09/2024,P0102,C02211,S008,15,SP0148
ORD009335,03/01/2024,P0200,C02211,S005,35,SP0007
ORD009336,20/03/2024,P0126,C00420,S030,26,SP0059
ORD009337,06/05/2024,P0068,C02727,S021,31,SP0114
ORD009338,30/08/2024,P0117,C01640,S049,48,SP0189
ORD009339,27/09/2024,P0186,C00597,S016,19,SP0046
ORD009340,09/06/2024,P0165,C00394,S005,35,SP0102
ORD009341,14/05/2024,P0028,C00129,S013,49,SP0130
ORD009342,03/06/2024,P0109,C01006,S016,21,SP0138
ORD009343,08/04/2024,P0093,C01909,S046,10,SP0054
ORD009344,29/09/2024,P0060,C02094,S002,36,SP0105
ORD009345,12/08/2024,P0194,C01812,S012,5,SP0021
ORD009346,29/11/2024,P0137,C01269,S003,16,SP0008
ORD009347,24/06/2024,P0001,C00603,S030,14,SP0133
ORD009348,24/03/2024,P0130,C01255,S002,54,SP0082
ORD009349,05/08/2024,P0086,C02590,S026,35,SP0093
ORD009350,18/02/2024,P0155,C02742,S001,28,SP0025
ORD009351,25/02/2024,P0013,C02145,S007,16,SP0115
ORD009352,06/12/2024,P0190,C00994,S029,41,SP0020
ORD009353,03/12/2024,P0072,C02520,S011,8,SP0077
ORD009354,28/10/2024,P0017,C02662,S050,13,SP0105
ORD009355,13/12/2024,P0152,C02478,S018,13,SP0109
ORD009356,09/02/2024,P0085,C01809,S022,39,SP0002
ORD009357,01/01/2024,P0093,C00053,S049,18,SP0057
ORD009358,28/04/2024,P0193,C01133,S023,27,SP0179
ORD009359,11/10/2024,P0113,C00788,S025,55,SP0121
ORD009360,25/09/2024,P0199,C02073,S010,24,SP0071
ORD009361,06/11/2024,P0056,C02585,S044,43,SP0016
ORD009362,11/01/2024,P0105,C02979,S031,25,SP0007
ORD009363,25/01/2024,P0148,C01501,S035,14,SP0100
ORD009364,23/11/2024,P0127,C02354,S018,54,SP0078
ORD009365,19/03/2024,P0020,C02815,S034,46,SP0065
ORD009366,19/02/2024,P0134,C01250,S027,7,SP0024
ORD009367,04/11/2024,P0013,C00049,S044,27,SP0025
ORD009368,05/09/2024,P0196,C01654,S038,47,SP0132
ORD009369,07/09/2024,P0023,C00975,S030,63,SP0124
ORD009370,10/06/2024,P0176,C02482,S030,41,SP0132
ORD009371,05/11/2024,P0182,C02887,S013,64,SP0049
ORD009372,15/10/2024,P0137,C00745,S048,30,SP0008
ORD009373,24/09/2024,P0100,C02110,S033,5,SP0125
ORD009374,05/04/2024,P0001,C01127,S019,37,SP0165
ORD009375,24/12/2024,P0175,C02550,S032,16,SP0025
ORD009376,06/05/2024,P0172,C00067,S042,42,SP0142
ORD009377,01/12/2024,P0126,C01723,S031,41,SP0134
ORD009378,26/01/2024,P0026,C00587,S050,35,SP0011
ORD009379,07/05/2024,P0055,C01317,S033,9,SP0090
ORD009380,21/01/2024,P0171,C02772,S039,19,SP0025
ORD009381,28/02/2024,P0136,C00464,S004,34,SP0187
ORD009382,24/09/2024,P0087,C02558,S006,51,SP0161
ORD009383,16/03/2024,P0181,C02713,S035,35,SP0037
ORD009384,24/06/2024,P0033,C01418,S050,14,SP0165
ORD009385,01/04/2024,P0005,C02211,S021,53,SP0061
ORD009386,11/11/2024,P0074,C01157,S044,41,SP0060
ORD009387,12/07/2024,P0116,C02027,S006,14,SP0014
ORD009388,12/05/2024,P0171,C01540,S016,62,SP0066
ORD009389,26/05/2024,P0119,C01678,S006,7,SP0170
ORD009390,01/08/2024,P0044,C01735,S030,14,SP0093
ORD009391,16/05/2024,P0042,C01650,S029,16,SP0075
ORD009392,27/02/2024,P0148,C01321,S021,41,SP0053
ORD009393,14/09/2024,P0121,C01323,S010,10,SP0077
ORD009394,02/07/2024,P0089,C01197,S015,8,SP0140
ORD009395,18/08/2024,P0177,C01206,S038,25,SP0052
ORD009396,08/09/2024,P0190,C02944,S038,48,SP0145
ORD009397,14/10/2024,P0119,C00421,S006,37,SP0183
ORD009398,24/04/2024,P0160,C02748,S023,61,SP0080
ORD009399,05/11/2024,P0102,C00975,S033,37,SP0113
ORD009400,02/04/2024,P0041,C00176,S011,31,SP0096
ORD009401,14/01/2024,P0048,C00163,S027,39,SP0049
ORD009402,30/05/2024,P0077,C02207,S037,50,SP0156
ORD009403,02/11/2024,P0081,C01362,S029,26,SP0091
ORD009404,27/04/2024,P0170,C01626,S009,12,SP0073
ORD009405,02/03/2024,P0171,C00137,S015,41,SP0198
ORD009406,08/05/2024,P0178,C01223,S019,28,SP0132
ORD009407,22/12/2024,P0095,C02639,S025,44,SP0141
ORD009408,06/09/2024,P0180,C02854,S023,56,SP0146
ORD009409,30/01/2024,P0141,C02772,S003,59,SP0092
ORD009410,04/06/2024,P0061,C02785,S050,5,SP0073
ORD009411,14/03/2024,P0155,C01375,S004,60,SP0009
ORD009412,15/03/2024,P0151,C01152,S019,7,SP0163
ORD009413,22/06/2024,P0140,C01171,S002,27,SP0165
ORD009414,13/08/2024,P0085,C02031,S014,49,SP0107
ORD009415,30/09/2024,P0111,C01929,S002,52,SP0064
ORD009416,05/10/2024,P0073,C02182,S011,5,SP0195
ORD009417,05/02/2024,P0024,C00550,S010,25,SP0067
ORD009418,10/07/2024,P0149,C00930,S031,14,SP0077
ORD009419,24/01/2024,P0020,C01999,S041,61,SP0024
ORD009420,26/03/2024,P0053,C02916,S027,45,SP0179
ORD009421,02/03/2024,P0060,C01101,S017,46,SP0034
ORD009422,24/03/2024,P0149,C00365,S008,21,SP0136
ORD009423,29/11/2024,P0038,C00309,S027,22,SP0039
ORD009424,22/02/2024,P0098,C00775,S022,11,SP0092
ORD009425,28/12/2024,P0067,C01387,S001,58,SP0108
ORD009426,31/07/2024,P0044,C02009,S020,58,SP0112
ORD009427,07/03/2024,P0102,C02483,S017,20,SP0033
ORD009428,04/01/2024,P0137,C01783,S040,49,SP0080
ORD009429,10/12/2024,P0112,C01996,S015,35,SP0200
ORD009430,13/02/2024,P0004,C00829,S011,64,SP0108
ORD009431,03/08/2024,P0068,C01711,S019,7,SP0197
ORD009432,23/10/2024,P0035,C00990,S045,5,SP0026
ORD009433,15/07/2024,P0059,C01942,S045,34,SP0047
ORD009434,29/11/2024,P0186,C00779,S014,62,SP0065
ORD009435,19/08/2024,P0159,C02444,S018,6,SP0029
ORD009436,18/06/2024,P0197,C02513,S001,5,SP0125
ORD009437,23/04/2024,P0133,C02324,S026,60,SP0189
ORD009438,21/12/2024,P0175,C02817,S008,16,SP0175
ORD009439,14/05/2024,P0166,C00901,S006,44,SP0117
ORD009440,08/05/2024,P0157,C01358,S012,24,SP0200
ORD009441,13/08/2024,P0151,C01413,S022,22,SP0115
ORD009442,03/07/2024,P0030,C02790,S034,39,SP0099
ORD009443,26/07/2024,P0071,C02837,S028,33,SP0048
ORD009444,25/02/2024,P0064,C02546,S041,39,SP0062
ORD009445,15/11/2024,P0199,C01284,S021,52,SP0175
ORD009446,18/06/2024,P0074,C01090,S012,11,SP0067
ORD009447,17/04/2024,P0135,C02682,S026,65,SP0089
ORD009448,27/12/2024,P0002,C01077,S029,30,SP0138
ORD009449,12/02/2024,P0147,C02800,S019,55,SP0157
ORD009450,11/09/2024,P0087,C01658,S005,55,SP0103
ORD009451,05/04/2024,P0067,C00193,S026,34,SP0081
ORD009452,25/04/2024,P0086,C00787,S047,21,SP0032
ORD009453,14/07/2024,P0180,C00533,S026,7,SP0149
ORD009454,31/12/2024,P0196,C00204,S023,22,SP0189
ORD009455,12/02/2024,P0031,C01262,S038,28,SP0035
ORD009456,20/05/2024,P0085,C01264,S041,41,SP0109
ORD009457,30/07/2024,P0106,C01003,S003,27,SP0143
ORD009458,24/06/2024,P0085,C00227,S047,13,SP0115
ORD009459,26/12/2024,P0178,C01163,S045,30,SP0101
ORD009460,26/04/2024,P0133,C00931,S046,46,SP0042
ORD009461,28/09/2024,P0079,C00857,S008,53,SP0090
ORD009462,20/10/2024,P0058,C00238,S027,13,SP0079
ORD009463,13/03/2024,P0132,C01319,S008,23,SP0001
ORD009464,13/12/2024,P0143,C00786,S006,55,SP0115
ORD009465,09/01/2024,P0183,C02997,S014,15,SP0055
ORD009466,16/12/2024,P0073,C02833,S016,45,SP0181
ORD009467,29/04/2024,P0019,C01725,S050,41,SP0048
ORD009468,07/11/2024,P0002,C02381,S020,63,SP0083
ORD009469,28/03/2024,P0093,C00593,S027,48,SP0165
ORD009470,08/10/2024,P0084,C00739,S033,28,SP0009
ORD009471,13/12/2024,P0080,C00042,S023,25,SP0010
ORD009472,06/04/2024,P0168,C00070,S043,31,SP0047
ORD009473,23/07/2024,P0010,C00764,S025,55,SP0032
ORD009474,25/09/2024,P0141,C01372,S037,35,SP0123
ORD009475,04/03/2024,P0119,C02279,S017,16,SP0179
ORD009476,17/05/2024,P0187,C00588,S050,64,SP0193
ORD009477,20/01/2024,P0109,C00671,S050,51,SP0054
ORD009478,21/05/2024,P0197,C00316,S022,7,SP0104
ORD009479,13/09/2024,P0126,C01297,S038,55,SP0009
ORD009480,06/02/2024,P0071,C00692,S049,11,SP0158
ORD009481,11/11/2024,P0183,C01892,S035,13,SP0053
ORD009482,05/08/2024,P0092,C00238,S004,29,SP0113
ORD009483,16/04/2024,P0147,C00300,S027,17,SP0187
ORD009484,19/09/2024,P0158,C00074,S007,26,SP0051
ORD009485,19/09/2024,P0151,C02142,S030,57,SP0020
ORD009486,29/04/2024,P0008,C00330,S025,54,SP0070
ORD009487,11/01/2024,P0042,C01519,S016,21,SP0035
ORD009488,20/01/2024,P0119,C01494,S045,23,SP0187
ORD009489,06/04/2024,P0013,C02264,S009,50,SP0081
ORD009490,05/10/2024,P0035,C01771,S027,51,SP0032
ORD009491,13/06/2024,P0074,C01714,S019,13,SP0066
ORD009492,01/12/2024,P0164,C00302,S036,52,SP0084
ORD009493,20/08/2024,P0089,C01232,S042,35,SP0046
ORD009494,07/07/2024,P0101,C00236,S034,5,SP0111
ORD009495,24/10/2024,P0037,C00343,S016,13,SP0146
ORD009496,07/09/2024,P0040,C01279,S014,60,SP0040
ORD009497,03/07/2024,P0179,C02002,S042,46,SP0162
ORD009498,12/03/2024,P0087,C01180,S042,44,SP0123
ORD009499,14/08/2024,P0151,C00166,S002,31,SP0197
ORD009500,27/07/2024,P0167,C01221,S019,61,SP0157
ORD009501,23/04/2024,P0040,C00665,S044,63,SP0027
ORD009502,25/05/2024,P0108,C02956,S011,44,SP0107
ORD009503,11/10/2024,P0187,C01725,S023,60,SP0181
ORD009504,27/07/2024,P0185,C00482,S008,45,SP0001
ORD009505,18/08/2024,P0192,C00153,S022,48,SP0039
ORD009506,07/12/2024,P0063,C00882,S004,7,SP0107
ORD009507,08/10/2024,P0078,C01091,S018,32,SP0191
ORD009508,12/01/2024,P0160,C00462,S031,21,SP0163
ORD009509,24/04/2024,P0126,C02382,S001,35,SP0108
ORD009510,07/03/2024,P0023,C00664,S036,9,SP0054
ORD009511,01/09/2024,P0083,C02222,S022,57,SP0077
ORD009512,15/07/2024,P0085,C01362,S040,46,SP0128
ORD009513,06/09/2024,P0178,C00049,S044,43,SP0160
ORD009514,08/05/2024,P0019,C02804,S035,45,SP0170
ORD009515,26/05/2024,P0051,C01311,S034,48,SP0005
ORD009516,06/06/2024,P0070,C00397,S002,64,SP0143
ORD009517,02/09/2024,P0195,C00016,S006,34,SP0067
ORD009518,02/07/2024,P0083,C00970,S044,40,SP0125
ORD009519,15/03/2024,P0024,C02215,S009,12,SP0052
ORD009520,09/09/2024,P0131,C00285,S040,19,SP0002
ORD009521,23/02/2024,P0001,C00915,S036,30,SP0039
ORD009522,05/02/2024,P0125,C02812,S006,60,SP0078
ORD009523,06/12/2024,P0107,C00866,S043,39,SP0181
ORD009524,05/12/2024,P0021,C01595,S043,46,SP0137
ORD009525,17/04/2024,P0127,C02987,S029,34,SP0107
ORD009526,05/01/2024,P0126,C02249,S016,63,SP0015
ORD009527,13/04/2024,P0153,C01328,S018,38,SP0193
ORD009528,05/09/2024,P0107,C00430,S007,33,SP0191
ORD009529,04/11/2024,P0130,C00916,S003,48,SP0028
ORD009530,16/02/2024,P0168,C00386,S001,54,SP0036
ORD009531,20/11/2024,P0010,C02217,S023,39,SP0154
ORD009532,15/06/2024,P0016,C01074,S026,18,SP0139
ORD009533,03/06/2024,P0005,C00708,S024,11,SP0158
ORD009534,22/04/2024,P0036,C02395,S038,6,SP0091
ORD009535,05/11/2024,P0088,C01324,S027,20,SP0185
ORD009536,25/02/2024,P0039,C02766,S034,35,SP0200
ORD009537,29/02/2024,P0200,C01630,S010,40,SP0033
ORD009538,19/06/2024,P0033,C02775,S031,6,SP0008
ORD009539,19/09/2024,P0038,C00643,S011,13,SP0071
ORD009540,18/10/2024,P0111,C02280,S045,9,SP0091
ORD009541,20/01/2024,P0105,C02530,S020,23,SP0112
ORD009542,07/10/2024,P0068,C02390,S030,64,SP0123
ORD009543,07/09/2024,P0196,C00410,S015,22,SP0006
ORD009544,30/05/2024,P0152,C02781,S008,46,SP0045
ORD009545,27/02/2024,P0126,C00418,S018,62,SP0097
ORD009546,04/02/2024,P0160,C01740,S044,32,SP0161
ORD009547,07/08/2024,P0131,C02734,S012,23,SP0053
ORD009548,06/02/2024,P0107,C02963,S044,52,SP0019
ORD009549,09/12/2024,P0185,C01077,S020,62,SP0058
ORD009550,11/04/2024,P0079,C00724,S023,31,SP0110
ORD009551,03/06/2024,P0146,C01568,S038,22,SP0069
ORD009552,02/07/2024,P0039,C00014,S033,63,SP0065
ORD009553,15/07/2024,P0078,C01780,S014,59,SP0020
ORD009554,05/12/2024,P0109,C00554,S001,56,SP0052
ORD009555,17/01/2024,P0083,C01425,S002,11,SP0192
ORD009556,20/04/2024,P0160,C00268,S038,22,SP0095
ORD009557,07/02/2024,P0176,C01992,S050,50,SP0052
ORD009558,22/08/2024,P0108,C02632,S043,26,SP0158
ORD009559,18/02/2024,P0074,C02637,S010,21,SP0184
ORD009560,25/04/2024,P0087,C02006,S029,14,SP0050
ORD009561,12/08/2024,P0107,C01669,S025,56,SP0185
ORD009562,25/07/2024,P0200,C02507,S029,17,SP0025
ORD009563,03/01/2024,P0013,C02505,S035,52,SP0087
ORD009564,28/03/2024,P0002,C02103,S005,33,SP0130
ORD009565,01/04/2024,P0018,C02409,S018,58,SP0146
ORD009566,21/02/2024,P0082,C01968,S025,19,SP0180
ORD009567,01/04/2024,P0092,C00243,S042,59,SP0103
ORD009568,26/12/2024,P0140,C02275,S046,26,SP0182
ORD009569,20/05/2024,P0028,C00991,S024,35,SP0119
ORD009570,11/01/2024,P0095,C01677,S027,56,SP0084
ORD009571,25/06/2024,P0082,C02321,S047,35,SP0072
ORD009572,16/07/2024,P0108,C01577,S009,38,SP0129
ORD009573,03/06/2024,P0007,C00157,S010,50,SP0165
ORD009574,25/11/2024,P0011,C01166,S041,39,SP0044
ORD009575,08/08/2024,P0123,C00670,S046,38,SP0168
ORD009576,31/05/2024,P0152,C01711,S031,11,SP0075
ORD009577,05/12/2024,P0004,C01143,S023,9,SP0018
ORD009578,13/04/2024,P0112,C01078,S040,59,SP0038
ORD009579,15/04/2024,P0104,C01646,S007,39,SP0186
ORD009580,07/05/2024,P0160,C02628,S010,12,SP0047
ORD009581,18/11/2024,P0146,C00228,S018,40,SP0186
ORD009582,15/09/2024,P0182,C02575,S019,18,SP0009
ORD009583,31/05/2024,P0172,C02185,S049,14,SP0163
ORD009584,29/10/2024,P0098,C02606,S015,7,SP0090
ORD009585,14/11/2024,P0179,C02352,S014,34,SP0123
ORD009586,07/07/2024,P0154,C02125,S012,32,SP0192
ORD009587,05/12/2024,P0092,C02070,S015,9,SP0019
ORD009588,21/06/2024,P0114,C01940,S005,39,SP0185
ORD009589,13/04/2024,P0167,C01274,S023,5,SP0195
ORD009590,24/08/2024,P0129,C01923,S020,26,SP0076
ORD009591,30/09/2024,P0042,C01658,S017,52,SP0142
ORD009592,13/04/2024,P0148,C00762,S044,39,SP0015
ORD009593,09/02/2024,P0092,C01815,S036,50,SP0193
ORD009594,16/01/2024,P0028,C01975,S020,23,SP0156
ORD009595,28/11/2024,P0049,C01180,S019,23,SP0003
ORD009596,06/03/2024,P0057,C02801,S036,62,SP0190
ORD009597,02/02/2024,P0067,C00616,S050,37,SP0158
ORD009598,03/06/2024,P0152,C01409,S042,63,SP0115
ORD009599,17/11/2024,P0022,C01166,S044,63,SP0058
ORD009600,30/06/2024,P0106,C00124,S009,60,SP0031
ORD009601,22/02/2024,P0178,C01664,S025,34,SP0160
ORD009602,03/10/2024,P0138,C00335,S050,10,SP0076
ORD009603,16/07/2024,P0083,C00915,S043,43,SP0137
ORD009604,04/07/2024,P0051,C02254,S036,52,SP0187
ORD009605,19/07/2024,P0139,C01226,S038,16,SP0146
ORD009606,20/11/2024,P0139,C00828,S020,48,SP0103
ORD009607,18/04/2024,P0038,C00045,S003,62,SP0127
ORD009608,05/07/2024,P0129,C00254,S020,19,SP0172
ORD009609,30/12/2024,P0011,C00595,S034,50,SP0055
ORD009610,12/03/2024,P0132,C01956,S032,6,SP0142
ORD009611,30/01/2024,P0045,C00983,S033,64,SP0115
ORD009612,29/05/2024,P0025,C00491,S006,44,SP0183
ORD009613,15/12/2024,P0065,C00498,S049,19,SP0167
ORD009614,02/08/2024,P0031,C02820,S009,27,SP0159
ORD009615,11/03/2024,P0112,C02946,S030,35,SP0003
ORD009616,23/04/2024,P0133,C01975,S025,53,SP0022
ORD009617,07/04/2024,P0129,C02188,S044,52,SP0037
ORD009618,17/01/2024,P0165,C01794,S012,15,SP0163
ORD009619,08/08/2024,P0093,C02514,S021,65,SP0194
ORD009620,07/06/2024,P0138,C02926,S041,29,SP0148
ORD009621,25/03/2024,P0137,C00010,S011,11,SP0059
ORD009622,13/03/2024,P0058,C00249,S029,43,SP0077
ORD009623,01/01/2024,P0199,C02358,S006,24,SP0064
ORD009624,11/09/2024,P0115,C00508,S006,46,SP0159
ORD009625,09/07/2024,P0112,C00103,S006,61,SP0007
